Word Count,Error Frequency,Text with OCR Error,Corrected Text
11,0,"a little while, and dear Mrs. shall be a Christian indeed.","a little while, and dear Mrs. shall be a Christian indeed."
11,0,"Hasten, O Lord, that blessed time. Oh let thy kingdom come,","Hasten, O Lord, that blessed time. Oh let thy kingdom come,"
9,0,"in full power, into this thy handmaiden's heart! Innumerable","in full power, into this thy handmaiden's heart! Innumerable"
11,0,"temptations surround you, to make you take up your rest here.","temptations surround you, to make you take up your rest here."
12,0.25,"Bt,I hopee,  Madm, you il be upon   yyour uard, andl et","But, I hope, Madam, you will be upon your guard, and let"
12,0.29,"nqohing be ohughtfo, n donne, b yoa,wihch may any way","nothing be thought of, or done, by you, which may any way"
14,0,tend to indulge the lust of the eye and the pride of life. Sim-,tend to indulge the lust of the eye and the pride of life. Sim-
12,0,"plicity is the very spirit of the gospel; therefore, the more we","plicity is the very spirit of the gospel; therefore, the more we"
11,0,"learn Christ, the more regardless we shall be of worldly va-","learn Christ, the more regardless we shall be of worldly va-"
11,0.23,ntiies. GGodof hi s   infinnite meercy mkae  you  a widow intdeed!,nities. God of his infinite mercy make you a widow indeed!
13,0,"You see, Madam, how freely I have wrote to you. It is be-","You see, Madam, how freely I have wrote to you. It is be-"
13,0,cause I value your welfare. —It is the best return that can be,cause I value your welfare. —It is the best return that can be
7,0,"made, for all favours conferred on, Madam,","made, for all favours conferred on, Madam,"
11,0,"Your most obliged friend and fervent in our dear Lord Jesus,","Your most obliged friend and fervent in our dear Lord Jesus,"
2,0,G. W.,G. W.
2,0,LETTER LXIV,LETTER LXIV
8,0,"On board the Elizabeth, Gravesend, August 14, 1739.","On board the Elizabeth, Gravesend, August 14, 1739."
2,0,"Dear Madam,","Dear Madam,"
9,0,"YOUR affectionate parting, and the tears I observed you","YOUR affectionate parting, and the tears I observed you"
12,0,"to shed, even when I was at a distance from you, made","to shed, even when I was at a distance from you, made"
12,0,"me almost ready to cry out ""What mean you to weep and","me almost ready to cry out ""What mean you to weep and"
4,0,"to break my heart?""","to break my heart?"""
8,0.25,Oh may or darae Lord qpUt you rtears,Oh may our dear Lord put your tears
13,0,"into his bottle, and reward you a thousand fold for all the kind-","into his bottle, and reward you a thousand fold for all the kind-"
13,0,nesses you have shown to me! Indeed I am less than the least,nesses you have shown to me! Indeed I am less than the least
13,0,"of his servants. But yet, so loving is my dear Master, that he","of his servants. But yet, so loving is my dear Master, that he"
15,0.28,"will hctoo Iet a Ccup oof cld water igven nnhis naem, top ass b y","will not let a cup of cold water given in his name, to pass by"
8,0,unobserved or unrewarded. When partaking of your bounty,unobserved or unrewarded. When partaking of your bounty
14,0,"of flour, I hope I shall pray that you and yours may eat bread","of flour, I hope I shall pray that you and yours may eat bread"
12,0,in the kingdom of God. You have all good desires; I hope,in the kingdom of God. You have all good desires; I hope
12,0,you are not far from the kingdom of God.—Oh let there not,you are not far from the kingdom of God.—Oh let there not
9,0,"be anything lacking. Give God your hearts, your whole","be anything lacking. Give God your hearts, your whole"
9,0,"hearts; let Jesus Christ be your whole wisdom, your","hearts; let Jesus Christ be your whole wisdom, your"
10,0.27,whhle righteoushnns;s and then eh willlbe jovr  whole  sanctii-,whole righteousness; and then he will be your whole sanctifi-
10,0.29,catiiav angd eterenel edemption. vrite ths frm m yFfIoting,cation and eternal redemption. I write this from my floating
8,0,"habitation, to assure you how sincerely I am","habitation, to assure you how sincerely I am"
8,0,"Your most obliged friend and affectionate humble servant,","Your most obliged friend and affectionate humble servant,"
2,0,G. W.,G. W.
2,0.2,LETTERXLV,LETTER LXV
8,0,"On board the Elizabeth, Gravesend, August 14, 1739.","On board the Elizabeth, Gravesend, August 14, 1739."
4,0,My dear Mr. ___,My dear Mr. ___
11,0,AT length we are embarked; our ship is now going to,AT length we are embarked; our ship is now going to
9,0,"the Downs.—Yet a little while, and, God willing, I","the Downs.—Yet a little while, and, God willing, I"
12,0.3,hsll see yaou oncn embmre i tha  f|eh My familconsiists of,shall see you once more in the flesh. My family consists of
11,0,"more than twelve, besides two children; I hope all are desirous","more than twelve, besides two children; I hope all are desirous"
10,0.25,to knoww  Crist. Gd stremgtHens me m6ihtitly in thie ienr,to know Christ. God strengthens me mightily in the inner
12,0,man. The sermon I have sent you is one of my extempore,man. The sermon I have sent you is one of my extempore
7,0,sermons.—The journal will acquaint you with particulars.—,sermons.—The journal will acquaint you with particulars.—
11,0,"My brother, the captain, has been with me this last week.—","My brother, the captain, has been with me this last week.—"
13,0,"If he leaves off disputing, and will come to Christ as a poor","If he leaves off disputing, and will come to Christ as a poor"
11,0,"lost sinner, he will do well.—The bishop of London has lately","lost sinner, he will do well.—The bishop of London has lately"
12,0,wrote against me; I trust GOD has assisted me in writing an,wrote against me; I trust GOD has assisted me in writing an
10,0.26,snsw.r—I is no in the  press—.All thhe seelfr-iqetouus are up,answer.—It is now in the press.—All the self-righteous are up
10,0,in arms.—My Master makes me more than a conqueror through,in arms.—My Master makes me more than a conqueror through
9,0.29,ss love. Mr...ha  abou forty ocieties  in Yoorkshr.,his love. Mr. has about forty societies in Yorkshire.
11,0,"Both the Mr. Wesleys go on well—Go where you will, reli-","Both the Mr. Wesleys go on well—Go where you will, reli-"
11,0,gion (either for or against it) is the talk.—Probably a suffering,gion (either for or against it) is the talk.—Probably a suffering
12,0.27,"ilme wi comie. Yonu will no tde ahhamd of me,, thouh  I","time will come. You will not be ashamed of me, though I"
12,0.25,shU|d  bge a prisornenr. Perhapsyu wiIll be put tothe trial:,should be a prisoner. Perhaps you will be put to the trial:
11,0,But how does my dear friend's heart? Have you found Christ?,But how does my dear friend's heart? Have you found Christ?
14,0,"Does he live in you, so as to be the alpha and omega, the","Does he live in you, so as to be the alpha and omega, the"
10,0.25,begiinnnig a irnd cf aall your actions? re yquennlidthened,beginning and end of all your actions? Are you enlightened
12,0.27,tb osee the cxaeig reat rcihess  and ulnesss af his race? Oh,to see the exceeding great riches and fullness of his grace? Oh
14,0,how will it rejoice my soul to see you a proficient in the school,how will it rejoice my soul to see you a proficient in the school
12,0.23,qf Chris?t Hqvv willit delgihf mee  to see yyqorruu little flock,of Christ? How will it delight me to see your little flock
9,0,"pressing towards the mark.—Soon after this reaches Georgia, I","pressing towards the mark.—Soon after this reaches Georgia, I"
13,0,hope to see you.—My stay will be as short as possible at Phila-,hope to see you.—My stay will be as short as possible at Phila-
11,0,"delphia. I must not delay coming to my dear, though poor","delphia. I must not delay coming to my dear, though poor"
9,0,charge.—I expect to find Savannah almost desolate; but our,charge.—I expect to find Savannah almost desolate; but our
11,0,extremity is God's opportunity. I believe it will lift up its,extremity is God's opportunity. I believe it will lift up its
8,0.29,"doroping head.—FFo the resent  my dear frriend,  frewll.","drooping head.—For the present, my dear friend, farewell."
5,0,"Your's most affectionately in Christ,","Your's most affectionately in Christ,"
2,0,G. W.,G. W.
2,0,LETTER LXVI,LETTER LXVI
8,0,"On board the Elizabeth, Gravesend, August 14, 1739.","On board the Elizabeth, Gravesend, August 14, 1739."
3,0,"My dear Brother,","My dear Brother,"
11,0.31,"HTE avny  wasi nat yoru ddpertunr, nd thge many","THE agony I was in at your departure, and the many"
10,0.27,ttron cryigz and tears whicch I oEferd up tb qOd,strong cryings and tears which I offered up to God
11,0,"afterwards, plainly show, that I love you in sincerity and truth.","afterwards, plainly show, that I love you in sincerity and truth."
13,0,"Though I am now about to launch into the great deep, yet I","Though I am now about to launch into the great deep, yet I"
12,0.29,ust wite you  pairng t1line I cannot    ut fthnk yuw ill,must write you a parting line. I cannot but think you will
10,0,come to Christ in earnest. God has most remarkably met,come to Christ in earnest. God has most remarkably met
11,0,"you by his providence. —His spirit has been striving with you,","you by his providence. —His spirit has been striving with you,"
13,0,and I doubt not but it will get the victory over your carnal,and I doubt not but it will get the victory over your carnal
11,0,"reasonings, and the rebellion of a depraved heart. But do not,","reasonings, and the rebellion of a depraved heart. But do not,"
11,0.33,"nmy dea brote,  Ibesee(h yuo, dispuetagainstyouwn hap-","my dear brother, I beseech you, dispute against your own hap-"
12,0,piness. —Be not unwilling to confess that you are not yet a,piness. —Be not unwilling to confess that you are not yet a
8,0,"Christian. Remember what our Lord hath said: ""Whoso-","Christian. Remember what our Lord hath said: ""Whoso-"
12,0,"ever receiveth not the kingdom of God, as a little child, shall","ever receiveth not the kingdom of God, as a little child, shall"
11,0,"in no wise enter therein.""—I beseech you, by the mercies of","in no wise enter therein.""—I beseech you, by the mercies of"
10,0,"God in Christ Jesus our Lord, to leave disputing. You","God in Christ Jesus our Lord, to leave disputing. You"
8,0,"have been, I think, frequently convinced; but nature,","have been, I think, frequently convinced; but nature,"
10,0,"I find, has as frequently interposed, and persuaded you that","I find, has as frequently interposed, and persuaded you that"
10,0,you had gone far enough already.—But does not my dear,you had gone far enough already.—But does not my dear
11,0,"brother find, that he yet lacks something? Have not his tem-","brother find, that he yet lacks something? Have not his tem-"
10,0,"pers and corruptions; nay, hath not sin itself dominion over","pers and corruptions; nay, hath not sin itself dominion over"
10,0.28,hi?? Are his affecions weangedfvrom tee orld? Doe  khe,him? Are his affections weaned from the world? Does he
12,0,feel himself a poor lost sinner: Is he willing the Lord Jesus,feel himself a poor lost sinner: Is he willing the Lord Jesus
11,0,should be his whole righteousness? Is he convinced of the free-,should be his whole righteousness? Is he convinced of the free-
14,0,"ness, as well as of the riches of his grace? You see, my dear","ness, as well as of the riches of his grace? You see, my dear"
13,0,"brother, how freely I deal with you. It is because I love you","brother, how freely I deal with you. It is because I love you"
12,0,with a peculiar love. —Never did my heart exult at the sight,with a peculiar love. —Never did my heart exult at the sight
13,0,"of any relation, as at the sight of you; Surely God intends to","of any relation, as at the sight of you; Surely God intends to"
11,0.29,"give me myy derr brottehr. eHH is alrdy  aan almot; khaten,","give me my dear brother. He is already an almost; hasten,"
11,0,"O Lord, that blessed time, when he shall be an altogether","O Lord, that blessed time, when he shall be an altogether"
11,0,"Christian, and let thy kingdom, with full power, come into my","Christian, and let thy kingdom, with full power, come into my"
11,0,dear brother's heart! —How shall I say farewell? If you have,dear brother's heart! —How shall I say farewell? If you have
4,0.29,"oprtµunity, pray wvrte o","opportunity, pray write to"
6,0,"Your most affectionate, though unworthy brother,","Your most affectionate, though unworthy brother,"
2,0,G. W.,G. W.
2,0.17,LETEJR LXVII,LETTER LXVII
10,0,"On board the Elizabeth going to Downs, August 16, 1739.","On board the Elizabeth going to Downs, August 16, 1739."
2,0,Dear Mr.,Dear Mr.
11,0,"I Thank God for his goodness to brother Howell Harris, I","I Thank God for his goodness to brother Howell Harris, I"
11,0.24,thnaak you fori nforminn meee f it. The torm iis divertepd,thank you for informing me of it. The storm is diverted
15,0,"for a while, but I expect it to break upon my head one time or","for a while, but I expect it to break upon my head one time or"
12,0,"another. God has, for a while, prepared me a place of refuge","another. God has, for a while, prepared me a place of refuge"
13,0.32,"i th3 ship, frrom whece I wiie tihs. h besech km.,t mmtI","in the ship, from whence I write this. Oh beseech him, that I"
10,0.28,"ay imprve  fthee ketirementob y searchin got  sspiirit ,I","may improve the retirement by searching out my spirit, I"
12,0,"have almost forgot, that I was in the world. My family on","have almost forgot, that I was in the world. My family on"
11,0.26,"boadr is  qµite settlaedld, and we liv ann love like Chrsifians.","board is quite settled, and we live and love like Christians."
11,0,God only knows where you and I shall meet again; whether,God only knows where you and I shall meet again; whether
10,0,"in time or eternity. However, this we know, that both","in time or eternity. However, this we know, that both"
10,0,must be tried to the utmost. Inward and outward afflictions,must be tried to the utmost. Inward and outward afflictions
13,0,"await us, and all the children of God. I am now reading the","await us, and all the children of God. I am now reading the"
12,0.3,bo   osf mmarytrs.T hey ake me blusnh +othink ho   lttloe I,book of martyrs. They make me blush to think how little I
10,0,"suffer for Christ's sake. They warm my heart, and make","suffer for Christ's sake. They warm my heart, and make"
13,0.28,rnme thiink the tie org till I m Cclld to reist vee ountO,me think the time long till I am called to resist even unto
12,0.22,blod: ut |TIf eqar  the trechery of this  heartoff   mine. Deuar,blood: but I fear the treachery of this heart of mine. Dear
10,0,"Mr.___, to your past, add one more favour, ""pray that","Mr.___, to your past, add one more favour, ""pray that"
13,0.28," maiy e found faihtful."" I trnSt 1  sshlall Hahve a  sweet remem-","I may be found faithful."" I trust I shall have a sweet remem-"
14,0.28,"breancefo uo adnd y othr dear frienddcs,,,, mwhen I g inand out","brance of you and my other dear friends, when I go in and out"
8,0,before the Lord. Salute them most affectionately. Exhort,before the Lord. Salute them most affectionately. Exhort
11,0,"them, oh exhort them to continue in the grace of God;","them, oh exhort them to continue in the grace of God;"
9,0,"and forget not to write to, dear Mr. ,","and forget not to write to, dear Mr. ,"
8,0.25,"Yours rnmust qafEfecetionttely in onrr der Lord Jesus,","Yours most affectionately in our dear Lord Jesus,"
2,0.0,G. W.,G. W.
2,0,LETTER LXVIII,LETTER LXVIII
8,0,"Reverend and dear Sir, Philadelphia, Nov. 10, 1739.","Reverend and dear Sir, Philadelphia, Nov. 10, 1739."
7,0.32,THOUGH businsspleven mycorerSsponoihhg wit hugy,THOUGH business prevents my corresponding with you
11,0,"so frequently as I did when in England, yet what can","so frequently as I did when in England, yet what can"
11,0,"hinder me now, but a want of gratitude and love? Accept","hinder me now, but a want of gratitude and love? Accept"
11,0,"then, dear Sir, my sincere, though late thanks, for all favours","then, dear Sir, my sincere, though late thanks, for all favours"
10,0,"conferred upon me, and assure yourself, I remember both you","conferred upon me, and assure yourself, I remember both you"
11,0.3,and yurr beloevd peopletst het nhrone of raaee. Nothni9g ill,and your beloved people at the throne of grace. Nothing will
12,0.25,"vejoi(ce me oe than to heur, hftat 1he  good  pleausre of  tbhe","rejoice me more than to hear, that the good pleasure of the"
12,0,"LORD prospers in your hand. Oh dear Sir, what a gracious Mas-","LORD prospers in your hand. Oh dear Sir, what a gracious Mas-"
9,0.27,"terr dq e sevr3e! Hi lovng-kidnezSs stiiill pervents, oaccaompa","ter do we serve! His loving-kindness still prevents, accompa-"
13,0,"nies, and follows me. He has not given me over unto death, but","nies, and follows me. He has not given me over unto death, but"
14,0,"is still pleased to dig and dung round me, and not cut me down","is still pleased to dig and dung round me, and not cut me down"
13,0,"as a cumberer of the ground. I long to be purged, dear Sir,","as a cumberer of the ground. I long to be purged, dear Sir,"
11,0,"that I may bring forth more fruit, Since my retirement from","that I may bring forth more fruit, Since my retirement from"
14,0,"the world, I have seen more and more how full I am of corrup-","the world, I have seen more and more how full I am of corrup-"
10,0,tion. Nothing could possibly support my soul under the many,tion. Nothing could possibly support my soul under the many
10,0.29,"agqniise which opppreses dme,  weno n boab, t a ocnsdra-","agonies which oppressed me, when on board, but a considera-"
9,0,"tion of the freeness, eternity, and unchangeableness of God's","tion of the freeness, eternity, and unchangeableness of God's"
10,0,"love to me, the chief of sinners.—In about a twelvemonth,","love to me, the chief of sinners.—In about a twelvemonth,"
11,0,"probably, I shall return again to my native country. Satan no","probably, I shall return again to my native country. Satan no"
12,0.27,odub wiil endaavqou tq stir up uall hiis forcc agaivns7 me. Bi,doubt will endeavour to stir up all his forces against me. By
13,0,"the help of my God, I will once more come forth with my","the help of my God, I will once more come forth with my"
11,0,sling and my stone.—I shall wait with impatience to hear how,sling and my stone.—I shall wait with impatience to hear how
13,0.29,"the ork goe o  in y sn.e I  trusft,  God, hy this timi.,","the work goes on in my absence. I trust, God, by this time,"
11,0.28,has set for+tmmore laboumers ino HHis  harveets. lhearti wi5h,has sent forth more labourers into his harvest. I heartily wish
10,0.31,"qal teh LoRds esrvants wererpphets I vveriy|l eblieve, +he","all the Lord's servants were prophets. I verily believe, the"
10,0,right-hand of the Lord will not only have the pre-emi-,right-hand of the Lord will not only have the pre-emi-
13,0,"nence, but also bring mighty things to pass. O how do I long,","nence, but also bring mighty things to pass. O how do I long,"
12,0,"dear Sir, to see bigotry and party-zeal taken away, and all the","dear Sir, to see bigotry and party-zeal taken away, and all the"
9,0,"Lord's servants more knit together. Pray, my due respects","Lord's servants more knit together. Pray, my due respects"
14,0.27,to qall that aeer so kiun dacs t enquqiie aftr m Exhort thcem to,to all that are so kind as to enquire after me. Exhort them to
5,0.3,"pvrray angivefhans for,","pray and give thanks for,"
8,0,"Your unworthy friend, brother, and servant in our","Your unworthy friend, brother, and servant in our"
3,0,"dear Lord's vineyard,","dear Lord's vineyard,"
2,0.2,G. W.,G. W.
2,0,LETTER LXIX,LETTER LXIX
8,0,"Reverend and dear Sir, Philadelphia, Nov. 10, 1739.","Reverend and dear Sir, Philadelphia, Nov. 10, 1739."
9,0,"MAN appoints, but God disappoints. No doubt it was","MAN appoints, but God disappoints. No doubt it was"
11,0,best that I should not see your answer to the bishop's,best that I should not see your answer to the bishop's
12,0.3,lete+tr beofeIest Egland I hope itwsaswrtoe   with tne,letter before I left England. I hope it was wrote with the
10,0.25,"meekess and Gentenexsfo Christ, ar thenn o dobbtGod","meekness and gentleness of Christ, and then no doubt God"
12,0,"will give his blessing. Oh, dear Sir, how is the glory departed","will give his blessing. Oh, dear Sir, how is the glory departed"
12,0.26,fra IIsralla! In what dregs off imoe are w brn? 8Boesting  of,from Israel! In what dregs of time are we born? Boasting of
10,0.25,"qu Orrthdoxy and   primitie purity ,and eytq alas! but is","our orthodoxy and primitive purity, and yet alas! but is"
14,0,"not this enough, dear Sir, to excite our zeal even till it do eat","not this enough, dear Sir, to excite our zeal even till it do eat"
12,0,"us up? Wherefore hath God called us by his free grace, and","us up? Wherefore hath God called us by his free grace, and"
11,0,"made a difference between us and others, but that we should","made a difference between us and others, but that we should"
11,0,"stand up in defense of his injured honour? Your friend, Mr.","stand up in defense of his injured honour? Your friend, Mr."
11,0,"___, has told me how plentifully you once tasted of the","___, has told me how plentifully you once tasted of the"
13,0,"good word of life, and felt the powers of the world to come.","good word of life, and felt the powers of the world to come."
13,0,Oh that the divine spark may again kindle in the heart till it,Oh that the divine spark may again kindle in the heart till it
11,0.25,hbecome a laemm opf fire! NN|1tkinhg will so much enforce your,become a flame of fire! Nothing will so much enforce your
11,0,arguments as a life exactly conformable to the holy Jesus. —,arguments as a life exactly conformable to the holy Jesus. —
11,0.27,"When wih iov laxsst, I thughtt you spoelk taoo favorble f","When with you last, I thought you spoke too favorable of"
10,0.27,"hooRse- rruoces, and sCcnh hitngs. 8t wha tdivermsiion ought a","horse- races, and such things. But what diversion ought a"
13,0,"christian or a clergyman to know or speak of, but that of do-","christian or a clergyman to know or speak of, but that of do-"
11,0.26,ng goopd? Man yvwho ae right  in their prncilpes raworse,"ing good? Many who are right in their principles, are worse"
12,0,than I could wish in their practice. Oh for a revival of,than I could wish in their practice. Oh for a revival of
11,0,true and undefiled religion in all sects whatsoever! I long to,true and undefiled religion in all sects whatsoever! I long to
10,0,see a catholic spirit overspread the world; may God vouch-,see a catholic spirit overspread the world; may God vouch-
11,0.27,"safe to mage mce a instrmentf  protting, it!MMthink, I","safe to make me an instrument of promoting, it! Methinks, I"
14,0,"care not what I do or suffer, so that I may see my Lord's","care not what I do or suffer, so that I may see my Lord's"
11,0,kingdom come with power. But I know not my own weak-,kingdom come with power. But I know not my own weak-
14,0,"ness, till I am tried. Dear Sir, pray for me, that I may be","ness, till I am tried. Dear Sir, pray for me, that I may be"
12,0.27,foud ssfaiitfuli n an nor of  eltmptaio. I expet to bbe trid,found faithful in an hour of temptation. I expect to be tried
12,0.27,"t0o tbbe tqst, and   o hear, thatm any ar iebaconnme   my ne3e-","to the utmost, and to hear, that many are become my ene-"
12,0.23,"mmmes,  who onociee would, as iiit were,  haie fplucked oout thei reyse","mies, who once would, as it were, have plucked out their eyes"
10,0,for me. It's necessary that such offenses should come; other-,for me. It's necessary that such offenses should come; other-
14,0.29,"wicse, o cean I hknow tha I , ht I  edsir ot bge,, dear","wise, how can I know that I am, what I desire to be, dear"
8,0.27,"Youvur affeectionnnasfte friedn and tru bbhr in Christ,","Your affectionate friend and true brother in Christ,"
2,0,G. W.,G. W.
2,0,LETTER LXX,LETTER LXX
4,0,"Philadelphia, Nov. 10, 1739","Philadelphia, Nov. 10, 1739"
8,0,"My dear Brethren and worthy fellow-labourers in Christ,","My dear Brethren and worthy fellow-labourers in Christ,"
11,0.27,"TUGH I knownore of you in perscn,, vyet, krom   the","THOUGH I know none of you in person, yet, from the"
11,0.27,tim I  heand  of iou rfaith  an love towaards  our dear,time I heard of your faith and love towards our dear
11,0,"Lord Jesus, I have been acquainted with you in spirit, and","Lord Jesus, I have been acquainted with you in spirit, and"
10,0,have constantly mentioned you in my poor prayers. The good,have constantly mentioned you in my poor prayers. The good
12,0.24,"pleasUre of thhe Luord,  fidn properss  im your hhandss;; aanpd I","pleasure of the Lord, I find, prospers in your hands; and I"
11,0,"pray God increase you more and more, both you and your","pray God increase you more and more, both you and your"
9,0,"children. Scotland, like England, has been so much settled","children. Scotland, like England, has been so much settled"
14,0,"upon its lees for some time, that I fear our late days may properly","upon its lees for some time, that I fear our late days may properly"
10,0,"be called the midnight of the church. Blessed be God,","be called the midnight of the church. Blessed be God,"
11,0,"the Father of our Lord Jesus Christ, who has sent forth","the Father of our Lord Jesus Christ, who has sent forth"
10,0,"many of his servants with this cry, ""Behold the bridegroom","many of his servants with this cry, ""Behold the bridegroom"
9,0,"cometh."" Thousands obey the call, and are trimming their","cometh."" Thousands obey the call, and are trimming their"
12,0,"spiritual lamps, in order to go forth to meet him. I cannot","spiritual lamps, in order to go forth to meet him. I cannot"
10,0.31,bt thiink a wiinnnowiing ttime wil comoa tr thisi n-gaathin,but think a winnowing time will come after this in-gathering
12,0,"of souls. O that we may suffer only as Christians, and then","of souls. O that we may suffer only as Christians, and then"
13,0.27,the Ssppikit of CChnris ad o fgory vvil rest upno u.s  In pea-,the spirit of Christ and of glory will rest upon us. In pa-
12,0,"tience possess your souls, and I will leave my cause to God.","tience possess your souls, and I will leave my cause to God."
10,0,"You, my reverend Brethren, I am persuaded, are no otherwise","You, my reverend Brethren, I am persuaded, are no otherwise"
12,0,"minded; may we go on then in the power, and under the","minded; may we go on then in the power, and under the"
11,0,guidance of the Lord of Hosts. The eternal God will be,guidance of the Lord of Hosts. The eternal God will be
10,0,"your perpetual refuge. He that employs, will protect; as your","your perpetual refuge. He that employs, will protect; as your"
12,0,"day is, so shall your strength be. Let not our dear Lord's","day is, so shall your strength be. Let not our dear Lord's"
11,0,"lambs perish for lack of knowledge. ""Give ye, give ye them","lambs perish for lack of knowledge. ""Give ye, give ye them"
9,0,"to eat,"" methinks, is the endearing, constraining command of","to eat,"" methinks, is the endearing, constraining command of"
12,0,the great Shepherd and Bishop of souls. And O that a due,the great Shepherd and Bishop of souls. And O that a due
11,0,"obedience may be paid to it by me, your unworthy brother.","obedience may be paid to it by me, your unworthy brother."
12,0.23,"But   I blouxh  almoSst;, wheu I stle mysclft youb rrother; for I","But I blush almost, when I style myself your brother; for I"
12,0,"am a child, and all of you are fathers. Oh, strive together","am a child, and all of you are fathers. Oh, strive together"
12,0,"with me in your prayers, that the divine strength may be still","with me in your prayers, that the divine strength may be still"
10,0,magnified in my weakness. You will entreat the Lord to,magnified in my weakness. You will entreat the Lord to
10,0,"bless the orphan-house. I have reason to think, God will","bless the orphan-house. I have reason to think, God will"
14,0,bring great good out of it. Oh that I may be prepared for future,bring great good out of it. Oh that I may be prepared for future
9,0.25,fauvourms! GOh  that pide and sself~--loe may thorougbhty be,favours! Oh that pride and self-love may thoroughly be
11,0,"subdued! Brethren, I beseech you by the mercies of God in","subdued! Brethren, I beseech you by the mercies of God in"
11,0,"Christ Jesus, to pray for me, whilst winds and storms are","Christ Jesus, to pray for me, whilst winds and storms are"
11,0,"blowing over me. You are not forgotten by him, who, though","blowing over me. You are not forgotten by him, who, though"
10,0.26,"tne  m sot ounwotthy of hiS Llrd's servanls ,deesires  t subscrib","the most unworthy of his Lord's servants, desires to subscribe"
1,0,"himself,","himself,"
6,0,"Your affectionate brother, and fellow-pilgrim and","Your affectionate brother, and fellow-pilgrim and"
4,0,"labourer in Christ Jesus,","labourer in Christ Jesus,"
2,0,G. W.,G. W.
2,0,LETTER LXXI,LETTER LXXI
7,0,"My dear Friend, Philadelphia, Nov. 10, 1739","My dear Friend, Philadelphia, Nov. 10, 1739"
11,0.29,"BCAUSEE I iwll not forgt jou,Ip begn o wr7te  beeFore","BECAUSE I will not forget you, I begin to write before"
11,0,we get on shore. How is dear Mr. ___'s heart? Has,we get on shore. How is dear Mr. ___'s heart? Has
11,0.26,"he yet r3ecovoeerd hHis firstloev? n is that pmRbohecy, ""Tkis","he yet recovered his first love? And is that prophecy, ""This"
13,0,"child is set for the falling and rising again of many in Israel,""","child is set for the falling and rising again of many in Israel,"""
13,0,as yet fulfilled in him? I cannot but think a good work was,as yet fulfilled in him? I cannot but think a good work was
11,0,"once wrought upon your soul. I cannot but think, God will","once wrought upon your soul. I cannot but think, God will"
13,0,yet fulfil his whole will in you. But let not my dear friend,yet fulfil his whole will in you. But let not my dear friend
12,0,"linger any longer. If there is mercy with God, let him be","linger any longer. If there is mercy with God, let him be"
11,0.28,"feared, onnt disobeyedldlI  hee hass priosed to helour vaok-","feared, not disobeyed. If he has promised to heal our back-"
12,0.31,"slidings, andloqveu sfrriell, lt his goodessl d uu slo repennt","slidings, and love us freely, let his goodness lead us to repent-"
12,0,ance. Prosperity has been a snare to you; every day I see,ance. Prosperity has been a snare to you; every day I see
11,0.26,"the excelle  fo that part of uu prayer, ""Give me not","the excellency of that part of your prayer, ""Give me not"
14,0.28,"richhess,   lst I be ull en   deny thee, angsyq,wh ois the ord.""","riches, lest I be full and deny thee, and say, who is the Lord."""
12,0,"And that petition in our liturgy, ""In all time of our wealth,","And that petition in our liturgy, ""In all time of our wealth,"
11,0.25,gbob  Luvd d3liver s I always ttake parrticulak notice of +i,"good Lord deliver us."" I always take particular notice of it,"
14,0,"I believe you will not be at all richer this year, than you were","I believe you will not be at all richer this year, than you were"
10,0,"the last.—For as riches increase, our wants increase with them.","the last.—For as riches increase, our wants increase with them."
13,0,"—I write not this to have you desert your station, but to excite","—I write not this to have you desert your station, but to excite"
12,0.26,"a hhotg jealousy in your heartt.—0O,h what wuld II   yv t0 see","a holy jealousy in your heart.—Oh, what would I give to see"
10,0,"my dear friend, as formerly, ""Fervent in spirit, serving the","my dear friend, as formerly, ""Fervent in spirit, serving the"
12,0.32,"L.o""s Godsed me to engand agin,  I snhall try my","Lord."" If God sends me to England again, I shall try my"
10,0,"friends. However that be, I am persuaded, that suffering for","friends. However that be, I am persuaded, that suffering for"
10,0,"righteousness' sake, is the best, the greatest preferment in the","righteousness' sake, is the best, the greatest preferment in the"
10,0,church of Christ. But how does your little—I would not,church of Christ. But how does your little—I would not
11,0,"willingly say, your great idol. Pray accept a quarto bible for","willingly say, your great idol. Pray accept a quarto bible for"
12,0.28,"him. Oh, ymmy fred, giive himup to God,, arbd d hhnot","him. Oh, my friend, give him up to God, and do not"
9,0.33,"rpovke  hi, Gjo vr-fndnefs nd to greaat nddulgnce, to","provoke him, by over-fondness and too great indulgence, to"
11,0.21,tka him fromyou. The little lasb on board imprrov ebrve--,take him from you. The little lambs on board improve brave-
13,0,ly; they bear the voyage best of all. They are as lusty as,ly; they bear the voyage best of all. They are as lusty as
12,0,eagles: God has dealt most gently with us. I hope I may,eagles: God has dealt most gently with us. I hope I may
12,0,"say, the church in my house salute you and your wife.—I do","say, the church in my house salute you and your wife.—I do"
13,0,not forget her; may she never rest till she comes into the glo-,not forget her; may she never rest till she comes into the glo-
13,0,"rious liberty of the children of God! It is a blessed thing, my","rious liberty of the children of God! It is a blessed thing, my"
12,0,"dear friend, to be the Lord's freeman. My heart is full; I","dear friend, to be the Lord's freeman. My heart is full; I"
11,0,"regret I have not allowed more paper. My dear Sir, excuse","regret I have not allowed more paper. My dear Sir, excuse"
3,0.3,ad pray fv,and pray for
